M	net/minecraft/client/renderer/GLAllocation	func_74527_f	(I)Ljava/nio/IntBuffer;	f
M	net/minecraft/client/renderer/GLAllocation	func_74529_h	(I)Ljava/nio/FloatBuffer;	h
M	net/minecraft/client/renderer/GlStateManager	func_179082_a	(FFFF)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179083_b	(IIII)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179084_k	()V	k
M	net/minecraft/client/renderer/GlStateManager	func_179085_a	(I)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179086_m	(I)V	m
M	net/minecraft/client/renderer/GlStateManager	func_179087_a	(Lnet/minecraft/client/renderer/GlStateManager$TexGen;)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179088_q	()V	q
M	net/minecraft/client/renderer/GlStateManager	func_179089_o	()V	o
M	net/minecraft/client/renderer/GlStateManager	func_179090_x	()V	x
M	net/minecraft/client/renderer/GlStateManager	func_179091_B	()V	B
M	net/minecraft/client/renderer/GlStateManager	func_179092_a	(IF)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179093_d	(I)V	d
M	net/minecraft/client/renderer/GlStateManager	func_179094_E	()V	E
M	net/minecraft/client/renderer/GlStateManager	func_179095_a	(F)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179096_D	()V	D
M	net/minecraft/client/renderer/GlStateManager	func_179097_i	()V	i
M	net/minecraft/client/renderer/GlStateManager	func_179098_w	()V	w
M	net/minecraft/client/renderer/GlStateManager	func_179099_b	()V	b
M	net/minecraft/client/renderer/GlStateManager	func_179100_b	(Lnet/minecraft/client/renderer/GlStateManager$TexGen;)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179101_C	()V	C
M	net/minecraft/client/renderer/GlStateManager	func_179102_b	(F)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179103_j	(I)V	j
M	net/minecraft/client/renderer/GlStateManager	func_179104_a	(II)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179105_a	(Lnet/minecraft/client/renderer/GlStateManager$TexGen;ILjava/nio/FloatBuffer;)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179106_n	()V	n
M	net/minecraft/client/renderer/GlStateManager	func_179107_e	(I)V	e
M	net/minecraft/client/renderer/GlStateManager	func_179108_z	()V	z
M	net/minecraft/client/renderer/GlStateManager	func_179109_b	(FFF)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179110_a	(Ljava/nio/FloatBuffer;)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179111_a	(ILjava/nio/FloatBuffer;)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179112_b	(II)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179113_r	()V	r
M	net/minecraft/client/renderer/GlStateManager	func_179114_b	(FFFF)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179115_u	()V	u
M	net/minecraft/client/renderer/GlStateManager	func_179116_f	(I)V	f
M	net/minecraft/client/renderer/GlStateManager	func_179117_G	()V	G
M	net/minecraft/client/renderer/GlStateManager	func_179118_c	()V	c
M	net/minecraft/client/renderer/GlStateManager	func_179119_h	()V	h
M	net/minecraft/client/renderer/GlStateManager	func_179120_a	(IIII)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179121_F	()V	F
M	net/minecraft/client/renderer/GlStateManager	func_179122_b	(I)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179123_a	()V	a
M	net/minecraft/client/renderer/GlStateManager	func_179124_c	(FFF)V	c
M	net/minecraft/client/renderer/GlStateManager	func_179125_c	(Lnet/minecraft/client/renderer/GlStateManager$TexGen;)Lnet/minecraft/client/renderer/GlStateManager$TexGenCoord;	c
M	net/minecraft/client/renderer/GlStateManager	func_179126_j	()V	j
M	net/minecraft/client/renderer/GlStateManager	func_179127_m	()V	m
M	net/minecraft/client/renderer/GlStateManager	func_179128_n	(I)V	n
M	net/minecraft/client/renderer/GlStateManager	func_179129_p	()V	p
M	net/minecraft/client/renderer/GlStateManager	func_179130_a	(DDDDDD)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179131_c	(FFFF)V	c
M	net/minecraft/client/renderer/GlStateManager	func_179132_a	(Z)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179133_A	()V	A
M	net/minecraft/client/renderer/GlStateManager	func_179134_v	()V	v
M	net/minecraft/client/renderer/GlStateManager	func_179135_a	(ZZZZ)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179136_a	(FF)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179137_b	(DDD)V	b
M	net/minecraft/client/renderer/GlStateManager	func_179138_g	(I)V	g
M	net/minecraft/client/renderer/GlStateManager	func_179139_a	(DDD)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179140_f	()V	f
M	net/minecraft/client/renderer/GlStateManager	func_179141_d	()V	d
M	net/minecraft/client/renderer/GlStateManager	func_179142_g	()V	g
M	net/minecraft/client/renderer/GlStateManager	func_179143_c	(I)V	c
M	net/minecraft/client/renderer/GlStateManager	func_179144_i	(I)V	i
M	net/minecraft/client/renderer/GlStateManager	func_179145_e	()V	e
M	net/minecraft/client/renderer/GlStateManager	func_179146_y	()I	y
M	net/minecraft/client/renderer/GlStateManager	func_179147_l	()V	l
M	net/minecraft/client/renderer/GlStateManager	func_179148_o	(I)V	o
M	net/minecraft/client/renderer/GlStateManager	func_179149_a	(Lnet/minecraft/client/renderer/GlStateManager$TexGen;I)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179150_h	(I)V	h
M	net/minecraft/client/renderer/GlStateManager	func_179151_a	(D)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179152_a	(FFF)V	a
M	net/minecraft/client/renderer/GlStateManager	func_179153_c	(F)V	c
M	net/minecraft/client/renderer/GlStateManager$BooleanState	func_179198_a	()V	a
M	net/minecraft/client/renderer/GlStateManager$BooleanState	func_179199_a	(Z)V	a
M	net/minecraft/client/renderer/GlStateManager$BooleanState	func_179200_b	()V	b
M	net/minecraft/client/renderer/IImageBuffer	func_152634_a	()V	a
M	net/minecraft/client/renderer/IImageBuffer	func_78432_a	(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;	a
M	net/minecraft/client/renderer/ImageBufferDownload	func_152634_a	()V	a
M	net/minecraft/client/renderer/ImageBufferDownload	func_78432_a	(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;	a
M	net/minecraft/client/renderer/ImageBufferDownload	func_78433_b	(IIII)V	b
M	net/minecraft/client/renderer/ImageBufferDownload	func_78434_a	(IIII)V	a
M	net/minecraft/client/renderer/ImageBufferDownload	func_78435_c	(IIII)Z	c
M	net/minecraft/client/renderer/InventoryEffectRenderer	func_147044_g	()V	f
M	net/minecraft/client/renderer/InventoryEffectRenderer	func_175378_g	()V	a
M	net/minecraft/client/renderer/InventoryEffectRenderer	func_73863_a	(IIF)V	a
M	net/minecraft/client/renderer/InventoryEffectRenderer	func_73866_w_	()V	b
M	net/minecraft/client/renderer/ItemMeshDefinition	func_178113_a	(Lnet/minecraft/item/ItemStack;)Lnet/minecraft/client/resources/model/ModelResourceLocation;	a
M	net/minecraft/client/renderer/ItemModelMesher	func_178080_a	(Lnet/minecraft/item/Item;Lnet/minecraft/client/renderer/ItemMeshDefinition;)V	a
M	net/minecraft/client/renderer/ItemModelMesher	func_178081_c	(Lnet/minecraft/item/Item;I)I	c
M	net/minecraft/client/renderer/ItemModelMesher	func_178082_a	(Lnet/minecraft/item/Item;)Lnet/minecraft/client/renderer/texture/TextureAtlasSprite;	a
M	net/minecraft/client/renderer/ItemModelMesher	func_178083_a	()Lnet/minecraft/client/resources/model/ModelManager;	a
M	net/minecraft/client/renderer/ItemModelMesher	func_178084_b	(Lnet/minecraft/item/ItemStack;)I	b
M	net/minecraft/client/renderer/ItemModelMesher	func_178085_b	()V	b
M	net/minecraft/client/renderer/ItemModelMesher	func_178086_a	(Lnet/minecraft/item/Item;ILnet/minecraft/client/resources/model/ModelResourceLocation;)V	a
M	net/minecraft/client/renderer/ItemModelMesher	func_178087_a	(Lnet/minecraft/item/Item;I)Lnet/minecraft/client/renderer/texture/TextureAtlasSprite;	a
M	net/minecraft/client/renderer/ItemModelMesher	func_178088_b	(Lnet/minecraft/item/Item;I)Lnet/minecraft/client/resources/model/IBakedModel;	b
M	net/minecraft/client/renderer/ItemModelMesher	func_178089_a	(Lnet/minecraft/item/ItemStack;)Lnet/minecraft/client/resources/model/IBakedModel;	a
M	net/minecraft/client/renderer/ItemRenderer	func_178095_a	(Lnet/minecraft/client/entity/AbstractClientPlayer;FF)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178096_b	(FF)V	b
M	net/minecraft/client/renderer/ItemRenderer	func_178097_a	(Lnet/minecraft/client/entity/AbstractClientPlayer;FFF)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178098_a	(FLnet/minecraft/client/entity/AbstractClientPlayer;)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178099_a	(Lnet/minecraft/entity/EntityLivingBase;Lnet/minecraft/item/ItemStack;Lnet/minecraft/client/renderer/block/model/ItemCameraTransforms$TransformType;)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178100_c	(F)F	c
M	net/minecraft/client/renderer/ItemRenderer	func_178101_a	(FF)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178102_b	(Lnet/minecraft/client/entity/AbstractClientPlayer;)V	b
M	net/minecraft/client/renderer/ItemRenderer	func_178103_d	()V	d
M	net/minecraft/client/renderer/ItemRenderer	func_178104_a	(Lnet/minecraft/client/entity/AbstractClientPlayer;F)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178105_d	(F)V	d
M	net/minecraft/client/renderer/ItemRenderer	func_178106_b	(Lnet/minecraft/client/renderer/entity/RenderPlayer;)V	b
M	net/minecraft/client/renderer/ItemRenderer	func_178107_a	(Lnet/minecraft/block/Block;)Z	a
M	net/minecraft/client/renderer/ItemRenderer	func_178108_a	(FLnet/minecraft/client/renderer/texture/TextureAtlasSprite;)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178109_a	(Lnet/minecraft/client/entity/AbstractClientPlayer;)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_178110_a	(Lnet/minecraft/client/entity/EntityPlayerSP;F)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_180534_a	(Lnet/minecraft/client/renderer/entity/RenderPlayer;)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_78440_a	(F)V	a
M	net/minecraft/client/renderer/ItemRenderer	func_78441_a	()V	a
M	net/minecraft/client/renderer/ItemRenderer	func_78442_d	(F)V	f
M	net/minecraft/client/renderer/ItemRenderer	func_78444_b	()V	b
M	net/minecraft/client/renderer/ItemRenderer	func_78445_c	()V	c
M	net/minecraft/client/renderer/ItemRenderer	func_78447_b	(F)V	b
M	net/minecraft/client/renderer/ItemRenderer	func_78448_c	(F)V	e
M	net/minecraft/client/renderer/OpenGlHelper	func_148821_a	(IIII)V	c
M	net/minecraft/client/renderer/OpenGlHelper	func_148822_b	()Z	i
M	net/minecraft/client/renderer/OpenGlHelper	func_153157_c	(II)I	c
M	net/minecraft/client/renderer/OpenGlHelper	func_153158_d	(II)Ljava/lang/String;	d
M	net/minecraft/client/renderer/OpenGlHelper	func_153159_d	(ILjava/nio/FloatBuffer;)V	d
M	net/minecraft/client/renderer/OpenGlHelper	func_153160_c	(IZLjava/nio/FloatBuffer;)V	c
M	net/minecraft/client/renderer/OpenGlHelper	func_153161_d	(I)V	d
M	net/minecraft/client/renderer/OpenGlHelper	func_153162_d	(ILjava/nio/IntBuffer;)V	d
M	net/minecraft/client/renderer/OpenGlHelper	func_153163_f	(II)V	f
M	net/minecraft/client/renderer/OpenGlHelper	func_153164_b	(ILjava/lang/CharSequence;)I	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153165_e	()I	g
M	net/minecraft/client/renderer/OpenGlHelper	func_153166_e	(II)Ljava/lang/String;	e
M	net/minecraft/client/renderer/OpenGlHelper	func_153167_i	(I)I	j
M	net/minecraft/client/renderer/OpenGlHelper	func_153168_a	(ILjava/nio/FloatBuffer;)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153169_a	(ILjava/nio/ByteBuffer;)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153170_c	(I)V	c
M	net/minecraft/client/renderer/OpenGlHelper	func_153171_g	(II)V	h
M	net/minecraft/client/renderer/OpenGlHelper	func_153172_c	()Ljava/lang/String;	c
M	net/minecraft/client/renderer/OpenGlHelper	func_153173_a	(IZLjava/nio/FloatBuffer;)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153174_h	(I)V	i
M	net/minecraft/client/renderer/OpenGlHelper	func_153175_a	(II)I	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153176_h	(II)V	i
M	net/minecraft/client/renderer/OpenGlHelper	func_153177_b	(ILjava/nio/FloatBuffer;)V	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153178_b	(II)V	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153179_f	(I)V	f
M	net/minecraft/client/renderer/OpenGlHelper	func_153180_a	(I)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153181_a	(ILjava/nio/IntBuffer;)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153182_b	(ILjava/nio/IntBuffer;)V	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153183_d	()I	d
M	net/minecraft/client/renderer/OpenGlHelper	func_153184_g	(I)V	h
M	net/minecraft/client/renderer/OpenGlHelper	func_153185_f	()I	h
M	net/minecraft/client/renderer/OpenGlHelper	func_153186_a	(IIII)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153187_e	(I)V	e
M	net/minecraft/client/renderer/OpenGlHelper	func_153188_a	(IIIII)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153189_b	(IZLjava/nio/FloatBuffer;)V	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153190_b	(IIII)V	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153191_c	(ILjava/nio/FloatBuffer;)V	c
M	net/minecraft/client/renderer/OpenGlHelper	func_153192_c	(ILjava/nio/IntBuffer;)V	c
M	net/minecraft/client/renderer/OpenGlHelper	func_153193_b	()Z	b
M	net/minecraft/client/renderer/OpenGlHelper	func_153194_a	(ILjava/lang/CharSequence;)I	a
M	net/minecraft/client/renderer/OpenGlHelper	func_153195_b	(I)I	b
M	net/minecraft/client/renderer/OpenGlHelper	func_176071_a	(ILjava/nio/ByteBuffer;I)V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_176072_g	(II)V	g
M	net/minecraft/client/renderer/OpenGlHelper	func_176073_e	()I	e
M	net/minecraft/client/renderer/OpenGlHelper	func_176074_g	(I)V	g
M	net/minecraft/client/renderer/OpenGlHelper	func_176075_f	()Z	f
M	net/minecraft/client/renderer/OpenGlHelper	func_183029_j	()Ljava/lang/String;	j
M	net/minecraft/client/renderer/OpenGlHelper	func_77472_b	(I)V	l
M	net/minecraft/client/renderer/OpenGlHelper	func_77473_a	(I)V	k
M	net/minecraft/client/renderer/OpenGlHelper	func_77474_a	()V	a
M	net/minecraft/client/renderer/OpenGlHelper	func_77475_a	(IFF)V	a
M	net/minecraft/client/renderer/RegionRenderCache	func_175625_s	(Lnet/minecraft/util/BlockPos;)Lnet/minecraft/tileentity/TileEntity;	s
M	net/minecraft/client/renderer/RegionRenderCache	func_175626_b	(Lnet/minecraft/util/BlockPos;I)I	b
M	net/minecraft/client/renderer/RegionRenderCache	func_175630_e	(Lnet/minecraft/util/BlockPos;)I	e
M	net/minecraft/client/renderer/RegionRenderCache	func_175631_c	(Lnet/minecraft/util/BlockPos;)Lnet/minecraft/block/state/IBlockState;	c
M	net/minecraft/client/renderer/RegionRenderCache	func_180495_p	(Lnet/minecraft/util/BlockPos;)Lnet/minecraft/block/state/IBlockState;	p
M	net/minecraft/client/renderer/RegionRenderCacheBuilder	func_179038_a	(Lnet/minecraft/util/EnumWorldBlockLayer;)Lnet/minecraft/client/renderer/WorldRenderer;	a
M	net/minecraft/client/renderer/RegionRenderCacheBuilder	func_179039_a	(I)Lnet/minecraft/client/renderer/WorldRenderer;	a
M	net/minecraft/client/renderer/RenderGlobal	func_110549_a	(Lnet/minecraft/client/resources/IResourceManager;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_147585_a	(IIIIII)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174959_b	(Lnet/minecraft/util/BlockPos;)V	b
M	net/minecraft/client/renderer/RenderGlobal	func_174960_a	(Lnet/minecraft/util/BlockPos;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174961_a	(Ljava/lang/String;Lnet/minecraft/util/BlockPos;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174962_a	(Lnet/minecraft/entity/Entity;D)Lorg/lwjgl/util/vector/Vector3f;	a
M	net/minecraft/client/renderer/RenderGlobal	func_174963_q	()V	q
M	net/minecraft/client/renderer/RenderGlobal	func_174964_o	()V	o
M	net/minecraft/client/renderer/RenderGlobal	func_174965_a	(Ljava/util/Iterator;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174966_b	()V	b
M	net/minecraft/client/renderer/RenderGlobal	func_174967_a	(J)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174968_a	(Lnet/minecraft/client/renderer/WorldRenderer;FZ)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174969_t	()V	t
M	net/minecraft/client/renderer/RenderGlobal	func_174970_a	(Lnet/minecraft/entity/Entity;DLnet/minecraft/client/renderer/culling/ICamera;IZ)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174971_n	()V	n
M	net/minecraft/client/renderer/RenderGlobal	func_174972_a	(Lnet/minecraft/util/EnumParticleTypes;DDDDDD[I)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174974_b	(IZDDDDDD[I)Lnet/minecraft/client/particle/EntityFX;	b
M	net/minecraft/client/renderer/RenderGlobal	func_174975_c	()V	c
M	net/minecraft/client/renderer/RenderGlobal	func_174976_a	(FI)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174977_a	(Lnet/minecraft/util/EnumWorldBlockLayer;DILnet/minecraft/entity/Entity;)I	a
M	net/minecraft/client/renderer/RenderGlobal	func_174978_c	(Lnet/minecraft/util/BlockPos;)Ljava/util/Set;	c
M	net/minecraft/client/renderer/RenderGlobal	func_174979_m	()V	m
M	net/minecraft/client/renderer/RenderGlobal	func_174980_p	()V	p
M	net/minecraft/client/renderer/RenderGlobal	func_174981_a	(Lnet/minecraft/client/renderer/Tessellator;Lnet/minecraft/client/renderer/WorldRenderer;Lnet/minecraft/entity/Entity;F)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174982_a	(Lnet/minecraft/util/EnumWorldBlockLayer;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174983_a	(Lnet/minecraft/util/BlockPos;Lnet/minecraft/client/renderer/chunk/RenderChunk;)Z	a
M	net/minecraft/client/renderer/RenderGlobal	func_174984_a	(DDD)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_174985_d	()Z	d
M	net/minecraft/client/renderer/RenderGlobal	func_174986_e	()V	e
M	net/minecraft/client/renderer/RenderGlobal	func_180439_a	(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/BlockPos;I)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_180440_a	(ILnet/minecraft/util/BlockPos;I)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_180441_b	(ILnet/minecraft/util/BlockPos;I)V	b
M	net/minecraft/client/renderer/RenderGlobal	func_180442_a	(IZDDDDDD[I)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_180443_s	()V	s
M	net/minecraft/client/renderer/RenderGlobal	func_180444_a	(Lnet/minecraft/client/renderer/WorldRenderer;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_180445_c	(FI)V	c
M	net/minecraft/client/renderer/RenderGlobal	func_180446_a	(Lnet/minecraft/entity/Entity;Lnet/minecraft/client/renderer/culling/ICamera;F)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_180447_b	(FI)V	b
M	net/minecraft/client/renderer/RenderGlobal	func_180448_r	()V	r
M	net/minecraft/client/renderer/RenderGlobal	func_180449_a	(Lnet/minecraft/entity/Entity;F)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_181023_a	(Ljava/util/Collection;Ljava/util/Collection;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_181561_a	(Lnet/minecraft/util/AxisAlignedBB;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_181562_a	(Lnet/minecraft/util/BlockPos;Lnet/minecraft/client/renderer/chunk/RenderChunk;Lnet/minecraft/util/EnumFacing;)Lnet/minecraft/client/renderer/chunk/RenderChunk;	a
M	net/minecraft/client/renderer/RenderGlobal	func_181563_a	(Lnet/minecraft/util/AxisAlignedBB;IIII)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72703_a	(Lnet/minecraft/entity/Entity;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72704_a	(Ljava/lang/String;DDDFF)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72709_b	(Lnet/minecraft/entity/Entity;)V	b
M	net/minecraft/client/renderer/RenderGlobal	func_72712_a	()V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72720_a	(II)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72721_a	(DDDF)Z	a
M	net/minecraft/client/renderer/RenderGlobal	func_72723_d	()Ljava/lang/String;	g
M	net/minecraft/client/renderer/RenderGlobal	func_72725_b	(IIIIII)V	b
M	net/minecraft/client/renderer/RenderGlobal	func_72728_f	()V	k
M	net/minecraft/client/renderer/RenderGlobal	func_72731_b	(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/util/MovingObjectPosition;IF)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72732_a	(Lnet/minecraft/client/multiplayer/WorldClient;)V	a
M	net/minecraft/client/renderer/RenderGlobal	func_72734_e	()V	j
M	net/minecraft/client/renderer/RenderGlobal	func_72735_c	()Ljava/lang/String;	f
M	net/minecraft/client/renderer/RenderGlobal	func_85102_a	(Lnet/minecraft/entity/player/EntityPlayer;Ljava/lang/String;DDDFF)V	a
M	net/minecraft/client/renderer/RenderGlobal$1	call	()Ljava/lang/String;	a
M	net/minecraft/client/renderer/RenderHelper	func_74517_a	(DDDD)Ljava/nio/FloatBuffer;	a
M	net/minecraft/client/renderer/RenderHelper	func_74518_a	()V	a
M	net/minecraft/client/renderer/RenderHelper	func_74519_b	()V	b
M	net/minecraft/client/renderer/RenderHelper	func_74520_c	()V	c
M	net/minecraft/client/renderer/RenderHelper	func_74521_a	(FFFF)Ljava/nio/FloatBuffer;	a
M	net/minecraft/client/renderer/RenderList	func_178001_a	(Lnet/minecraft/util/EnumWorldBlockLayer;)V	a
M	net/minecraft/client/renderer/Tessellator	func_178180_c	()Lnet/minecraft/client/renderer/WorldRenderer;	c
M	net/minecraft/client/renderer/Tessellator	func_178181_a	()Lnet/minecraft/client/renderer/Tessellator;	a
M	net/minecraft/client/renderer/Tessellator	func_78381_a	()V	b
M	net/minecraft/client/renderer/ThreadDownloadImageData	access$000	(Lnet/minecraft/client/renderer/ThreadDownloadImageData;)Ljava/lang/String;	a
M	net/minecraft/client/renderer/ThreadDownloadImageData	access$100	(Lnet/minecraft/client/renderer/ThreadDownloadImageData;)Ljava/io/File;	b
M	net/minecraft/client/renderer/ThreadDownloadImageData	access$200	()Lorg/apache/logging/log4j/Logger;	f
M	net/minecraft/client/renderer/ThreadDownloadImageData	access$300	(Lnet/minecraft/client/renderer/ThreadDownloadImageData;)Lnet/minecraft/client/renderer/IImageBuffer;	c
M	net/minecraft/client/renderer/ThreadDownloadImageData	func_110551_a	(Lnet/minecraft/client/resources/IResourceManager;)V	a
M	net/minecraft/client/renderer/ThreadDownloadImageData	func_110552_b	()I	b
M	net/minecraft/client/renderer/ThreadDownloadImageData	func_147640_e	()V	g
M	net/minecraft/client/renderer/ThreadDownloadImageData	func_147641_a	(Ljava/awt/image/BufferedImage;)V	a
M	net/minecraft/client/renderer/ThreadDownloadImageData	func_152433_a	()V	d
M	net/minecraft/client/renderer/VboRenderList	func_178001_a	(Lnet/minecraft/util/EnumWorldBlockLayer;)V	a
M	net/minecraft/client/renderer/VboRenderList	func_178010_a	()V	a
M	net/minecraft/client/renderer/VertexBufferUploader	func_178178_a	(Lnet/minecraft/client/renderer/vertex/VertexBuffer;)V	a
M	net/minecraft/client/renderer/VertexBufferUploader	func_181679_a	(Lnet/minecraft/client/renderer/WorldRenderer;)V	a
M	net/minecraft/client/renderer/ViewFrustum	func_178157_a	(III)I	a
M	net/minecraft/client/renderer/ViewFrustum	func_178158_a	(Lnet/minecraft/client/renderer/chunk/IRenderChunkFactory;)V	a
M	net/minecraft/client/renderer/ViewFrustum	func_178159_a	(I)V	a
M	net/minecraft/client/renderer/ViewFrustum	func_178160_a	()V	a
M	net/minecraft/client/renderer/ViewFrustum	func_178161_a	(Lnet/minecraft/util/BlockPos;)Lnet/minecraft/client/renderer/chunk/RenderChunk;	a
M	net/minecraft/client/renderer/ViewFrustum	func_178162_a	(IIIIII)V	a
M	net/minecraft/client/renderer/ViewFrustum	func_178163_a	(DD)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178962_a	(IIII)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178965_a	()V	b
M	net/minecraft/client/renderer/WorldRenderer	func_178966_f	()Ljava/nio/ByteBuffer;	f
M	net/minecraft/client/renderer/WorldRenderer	func_178968_d	(I)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178969_c	(DDD)V	c
M	net/minecraft/client/renderer/WorldRenderer	func_178972_a	(IIIII)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178973_g	()Lnet/minecraft/client/renderer/vertex/VertexFormat;	g
M	net/minecraft/client/renderer/WorldRenderer	func_178975_e	(FFF)V	b
M	net/minecraft/client/renderer/WorldRenderer	func_178977_d	()V	e
M	net/minecraft/client/renderer/WorldRenderer	func_178978_a	(FFFI)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178979_i	()I	i
M	net/minecraft/client/renderer/WorldRenderer	func_178981_a	([I)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178987_a	(DDD)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178988_b	(II)V	b
M	net/minecraft/client/renderer/WorldRenderer	func_178989_h	()I	h
M	net/minecraft/client/renderer/WorldRenderer	func_178990_f	(FFF)V	d
M	net/minecraft/client/renderer/WorldRenderer	func_178993_a	(Lnet/minecraft/client/renderer/WorldRenderer$State;)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_178994_b	(FFFI)V	b
M	net/minecraft/client/renderer/WorldRenderer	func_181662_b	(DDD)Lnet/minecraft/client/renderer/WorldRenderer;	b
M	net/minecraft/client/renderer/WorldRenderer	func_181663_c	(FFF)Lnet/minecraft/client/renderer/WorldRenderer;	c
M	net/minecraft/client/renderer/WorldRenderer	func_181664_j	()I	j
M	net/minecraft/client/renderer/WorldRenderer	func_181665_a	(Ljava/nio/FloatBuffer;FFFII)F	a
M	net/minecraft/client/renderer/WorldRenderer	func_181666_a	(FFFF)Lnet/minecraft/client/renderer/WorldRenderer;	a
M	net/minecraft/client/renderer/WorldRenderer	func_181667_k	()V	k
M	net/minecraft/client/renderer/WorldRenderer	func_181668_a	(ILnet/minecraft/client/renderer/vertex/VertexFormat;)V	a
M	net/minecraft/client/renderer/WorldRenderer	func_181669_b	(IIII)Lnet/minecraft/client/renderer/WorldRenderer;	b
M	net/minecraft/client/renderer/WorldRenderer	func_181670_b	(I)V	b
